REP,INSTN,TREAT,x1,x2,x3,x4,x5,x6,x7,x8,Pwev,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68
13,172,REC,10,10,10,5,7,7,9,3,7,9,9,9,3.4,2,3,1,2.6,74,27,18,-48.42342342,-1.346676737,8.994,8.816,5.788,3.632,-48.74223354,-0.087446484,44,46,40.6,41.6,-6.372657827,-0.057982391,59.02,54.56,11.15,0,-120.4538767,-1.014381033,7,51,3.20741,0.458201429,9.6,10.834,4.56,6.32,5.012,2.952,290.882,63.92673122,2.2,310.054,84.03273122,112.8541667,138.5964912,58.89864326,21.97686045,93.84496117,76.2965266,0.062890392,16.97042328,11.8792963,0.576616166,1.24530016,136,9
13,29,REC,10,10,10,5,9,7,7,3,7,9,9,9,1,0,3,1,2.4,51,32,16,-43.62745098,-0.833836858,8.52,7.932,5.814,2.48,-52.71815558,-0.092304445,26.2,25,26.4,26.2,0.767322076,0.006216188,60.7,58.9,16.2,0,-108.7944925,-1.031781054,5,13,1.7168,0.34336,5.52,7.398,0.2,2.094,3,1.196,149.36,36.31939348,1,158.08,47.00739348,134.0217391,1047,39.86666667,24.31668016,94.57502955,77.94984038,0.132061538,12.71703704,6.358518519,0.80442572,0.674438052,232,10
13,62,REC,10,10,10,5,9,7,7,3,9,9,9,9,3,3,3,1,2.2,63,32,17,-48.0406746,-1.100453172,10.032,9.952,2.224,5.268,-32.82668009,-0.102760581,38.2,44.2,40.4,38.6,5.6243727,-0.009737987,50.42,46.36,10.82,0,-118.0466081,-0.859030444,7,48,3.16384,0.451977143,3.32,5.098,1.02,2.75,2.34,0.882,358.908,73.90368173,6.2,365.588,82.63368173,153.5542169,269.6078431,37.69230769,20.59126064,97.96688947,88.16917444,0.065913333,16.73989418,11.71792593,0.547931438,1.143860449,241,11
13,116,REC,10,10,10,7,9,7,7,1,7,7,7,9,3.8,1.8,3,1,2.2,82,50,26,-43.51219512,-1.335347432,9.226,8.976,11.06666667,7.478,9.772770629,-0.013284679,50.6,65.6,72.4,65.4,36.78728634,0.242834412,50.16,46.98,23.28,0,-90.12004497,-0.795937202,9,70,6.32897,0.703218889,12.5,13.146,13.9,13.82,4.736,2.742,533.734,102.5041504,8,564.87,132.2121504,105.168,99.42446043,57.89695946,19.20510037,87.55950839,66.38845424,0.090413857,26.04514403,23.44062963,0.344332849,3.275658944,81,12
13,256,REC,9,9,10,5,7,7,7,1,5,7,5,7,3,1.8,3,1,3.2,83,62,32,-36.8441508,-1.209969789,8.638,8.136,9.37,7.106,1.301554578,-0.014806195,43.2,52.8,60.6,55,33.91464146,0.203967328,48.32,46.74,36.8,0,-57.86978197,-0.701527527,10,176,7.51141,0.751141,15.44,14.798,21.94,14.478,4.158,2.388,797.882,136.1024535,19.4,839.42,167.7664535,95.84196891,65.98906108,57.43145743,17.05796766,95.18095806,79.83449574,0.042678466,27.82003704,27.82003704,-1.017094529,1.590187533,220,13
13,206,REC,10,10,10,5,7,7,7,1,1,5,5,5,4.2,2.4,3,1,2.2,85,72,49,-23.61928105,-0.852719033,9.094,8.946,8.194,6.794,-15.72866232,-0.034828896,50.2,70,74.2,69,43.10620232,0.286814469,44.08,42.02,34.26,22.425,-34.65560388,-0.33173491,5,72,6.62676,1.325352,16.1,15.952,74.28,28.972,5.524,3.562,447.712,93.12348363,,543.616,141.6094836,99.08074534,39.00376952,64.48225923,20.79986322,82.57395907,65.09213534,0.092038333,49.08711111,24.54355556,0.189925609,2.954076417,170,14
13,65,REC,9,10,10,7,9,7,9,1,7,7,9,9,3,2.4,3,3,2.8,80,32,26,-39.375,-1.30060423,9.756,9.544,5.5925,5.32,-45.2001965,-0.07959738,44.6,57.6,57.6,59.4,30.18964873,0.207658852,49.46,48.36,8.833333333,0,-117.2915683,-0.864089672,8,67,5.86661,0.73332625,23.7,23.07,13.36,12.834,6.346,4.426,576.122,119.8821091,4.6,619.528,160.2121091,97.34177215,96.06287425,69.74472108,20.80845882,92.98068226,74.7933418,0.087561343,27.16023148,21.72818519,0.44598996,3.280294635,244,15
13,269,REC,6,10,10,5,5,5,7,3,5,5,7,7,0,0,1,1,1.8,42,35,15,-36.9047619,-0.637462236,7.868,7.022,8.996666667,5.1,2.931282262,-0.027983735,20.8,24.6,26.2,28,27.06337215,0.107393657,51.06,48.68,26.1,26.73333333,-50.23688027,-0.441818889,8,19,2.01687,0.25210875,5.16,5.49,3.78,2.336,0.192,0.126,241.194,43.20904135,2.4,250.326,51.16104135,106.3953488,61.7989418,65.625,17.91464189,96.55597851,83.79655418,0.106151053,9.337361111,7.469888889,-7.382602476,0.832663811,266,16
13,78,REC,10,10,10,7,7,7,9,1,5,7,5,7,2.25,0,3,3,2.6,81,61,31,-36.93584295,-1.185800604,8.95,8.616,8.34,9.016,-4.233347665,-0.00069948,43.4,53,52.8,50.8,20.47983092,0.104805346,53.28,51.4,40.175,32.55,-31.69353821,-0.336434178,10,97,3.75213,0.375213,20.86,20.088,14.5,10.352,6.204,5.172,299.726,63.57842012,8.4,341.29,99.19042012,96.2991371,71.39310345,83.3655706,21.2121805,86.3513946,61.5911785,0.038681753,13.89677778,13.89677778,-10.83481187,1.942436002,267,17
13,78,REC,9,10,10,5,5,5,7,1,5,7,5,9,3.25,0,3,3,2.2,77,52,19,-47.96453546,-1.376888218,10.218,8.64,5.508,5.224,-53.41204747,-0.083898377,39.2,55.4,53.6,58,40.81375155,0.254609102,50.68,46.6,31.725,30.5,-41.25821659,-0.348622573,10,76,2.7187,0.27187,20.78,20.234,22.62,13.932,5.934,5.094,335.48,67.17368861,9,384.814,106.4336886,97.37247353,61.59151194,85.84428716,20.02315745,85.73218767,60.4203894,0.035772368,10.06925926,10.06925926,-10.83481187,1.942436002,267,18
14,257,REC,8,10,9,5,7,5,7,1,5,7,7,9,2.8,1.8,3,5,2,78,44,29,-38.84032634,-1.172960725,10.154,9.18,8.76,7.95,-17.24963408,-0.032406068,41.6,51.6,52.6,52.6,25.97644603,0.159541742,55.74,53.98,32.93333333,40.43333333,-34.55617322,-0.31226265,9,54,4.36532,0.485035556,34.3,16.828,22.5,8.564,8.69,8.098,401.584,69.80457805,5.4,467.074,103.2945781,49.06122449,38.06222222,93.18757192,17.38231056,86.94042776,67.06942778,0.080839259,17.96427984,16.16785185,0.23158253,1.346328703,221,18
14,43,REC,10,10,10,5,7,7,7,3,7,9,9,9,0,0,5,3,2.8,69,35,16,-51.7805383,-1.266616314,9.632,8.294,7.936666667,3.132,-38.37872777,-0.090200771,38.8,42.2,38.6,39.8,1.268350341,-0.002312507,56.22,47.24,8.6,0,-131.1013856,-0.955754747,9,48,2.57076,0.28564,2.16,4.042,1.32,3.294,3.812,2.938,343.832,62.77644148,5.4,351.124,73.05044148,187.1296296,249.5454545,77.07240294,18.25788219,97.33615247,83.01609763,0.0535575,10.57925926,9.521333333,0.649727592,0.942454718,34,17
14,205,REC,10,10,10,5,7,7,7,1,5,7,5,7,4.6,2.4,1,1,2.2,65,50,21,-40.53846154,-1.041540785,8.138,8.006,6.914,7.144,-14.15292908,-0.018919487,43.8,52.2,53.2,51.8,20.21659802,0.118107563,47.8,46.45,32.325,24.96,-40.82805068,-0.378981118,8,37,1.81047,0.22630875,14.6,12.168,9.22,6.74,2.55,1.674,265.094,51.17694754,5.8,291.464,71.75894754,83.34246575,73.10195228,65.64705882,19.30520779,90.50158754,69.55374518,0.048931622,8.381805556,6.705444444,0.668550376,0.48989322,169,16
14,94,REC,10,10,10,5,7,7,5,1,5,7,7,9,3.333333333,1.6,3,1,2,74,58,33,-32.36253495,-0.972054381,8.498,9.006,7.766,6.924,-11.40476569,-0.027063753,41.2,53.8,55.4,56,33.9175128,0.215381351,48.42,45.74,32.26666667,15.8,-52.00226969,-0.508334217,10,74,3.13742,0.313742,20.18,16.102,20.78,8.404,3.56,3.03,201.684,40.57091295,5.2,246.204,68.10691295,79.79187314,40.4427334,85.11235955,20.11607909,83.81592902,59.8301904,0.042397568,11.62007407,11.62007407,0.469206586,0.975024039,59,15
14,211,REC,10,10,10,5,9,7,7,1,5,7,7,9,4.6,2.8,3,3,2.4,82,50,23,-46.51219512,-1.405589124,8.818,8.668,7.524,6.49,-19.47993223,-0.037161769,44.4,50,59,59.2,30.72560696,0.247820091,46.18,43.14,29.4,24.74,-43.71617443,-0.359276546,10,128,5.00229,0.500229,17.46,16.568,19.8,13.384,3.6,3.138,515.578,83.60452429,12.2,556.438,116.6945243,94.89117984,67.5959596,87.16666667,16.21568886,92.47578188,71.49434766,0.039080391,18.527,18.527,0.333872787,2.01683931,175,14
14,146,REC,8,10,10,7,7,5,7,1,5,5,5,7,2.666666667,0,3,3,3,84,55,36,-34.53463203,-1.145770393,9.03,9.724,10.34,9.2425,10.48229446,0.006375676,46,57,60,60.2,29.28731248,0.213259786,48.26,44.94,39.575,21.23333333,-34.2664094,-0.392962943,10,90,6.8589,0.68589,31.06,14.08,25.84,11.972,15.52,11.058,704.74,135.3424741,10.4,777.16,172.4524741,45.33161623,46.33126935,71.25,19.20459661,91.22306029,78.38036863,0.07621,25.40333333,25.40333333,-0.338201252,1.969567224,110,13
14,91,REC,10,10,10,5,9,5,7,1,3,7,5,9,4.2,2.6,5,3,2.2,83,58,24,-44.37058579,-1.400302115,9.062,9.748,10.332,6.902,2.495101346,-0.02575114,39.6,54.4,58.4,56.2,43.47097079,0.252996712,48.48,45.78,33.46,0,-65.81395525,-0.716261801,7,59,4.75967,0.679952857,15.52,16.19,11.8,12.3156,5.326,3.966,643.534,131.2815311,9.6,676.18,163.7531311,104.3170103,104.3694915,74.46488922,20.40009247,94.80917034,78.99353206,0.080672373,25.18343915,17.62840741,0.075601301,1.347024445,56,12
14,95,REC,9,10,10,5,9,5,7,3,5,7,7,7,3,1.666666667,3,3,1.6,72,36,16,-52.77777778,-1.33836858,10.174,10.228,9.104,8.156,-13.92967781,-0.032755914,46,48.8,54.8,47.4,13.88082194,0.050556911,47.04,52.18,37.54,31.675,-22.33763434,-0.276715286,6,18,1.13358,0.18893,12.34,12.092,17.94,8.284,4.484,3.54,134.716,28.6280827,2.4,169.48,52.5440827,97.99027553,46.1761427,78.94736842,21.25069234,78.26602278,53.96843689,0.062976667,6.997407407,4.198444444,0.81152179,0.302427626,60,11
14,50,REC,10,10,10,7,9,7,9,1,7,9,9,9,2.8,1.6,3,1,2.8,77,25,17,-49.76623377,-1.444108761,10.162,9.984,5.202,3.426,-61.02849668,-0.114701814,41.4,43.6,43.6,38,1.032664096,-0.04440437,55.36,53.2,29.16666667,0,-82.41050603,-0.867003996,7,45,3.31532,0.473617143,11.46,12.75,4.4,6.228,3.496,2.456,339.004,74.3142619,4.8,358.36,95.7482619,111.2565445,141.5454545,70.25171625,21.92135252,94.38761799,76.72980968,0.073673778,17.54137566,12.27896296,0.705295408,1.812778184,39,10
14,209,REC,7,10,10,5,7,5,7,1,3,3,5,5,2.2,0,3,3,2.6,68,66,38,-22.68270945,-0.703927492,8.856,7.934,8.438,7.68,-7.053003872,-0.013917047,37.4,50.2,52.4,55.2,40.38823953,0.25891588,58.9,59.74,29.73333333,38.675,-38.77833312,-0.421539019,9,58,1.86226,0.206917778,42.56,23.86,70.32,14.232,10.252,6.032,268.052,55.01897496,8.2,391.184,99.14297496,56.06203008,20.23890785,58.83730004,20.52548571,70.39668119,54.19501955,0.032107931,7.663621399,6.897259259,0.624199436,0.465608567,173,9
14,151,REC,10,10,10,5,7,7,7,1,7,7,7,9,5.2,3,3,3,3.6,78,36,28,-38.03418803,-1.202416918,9.592,8.03,5.464,6.278,-43.2737348,-0.058433436,44.2,60.4,58,54.8,30.83899332,0.141147767,55.58,51.08,38.6,0,-65.86203402,-0.813855946,10,96,4.17965,0.417965,11.22,11.656,12.66,11.676,1.18,0.782,366.19,75.265327,8.4,391.25,99.379327,103.885918,92.22748815,66.27118644,20.55362708,92.40884878,71.88902631,0.043538021,15.48018519,15.48018519,0.366384685,1.474005564,115,8
14,78,REC,8,9,10,5,7,7,7,1,5,7,7,7,2.5,0,3,3,3.2,84,58,36,-34.44170772,-1.143504532,9.096,9.184,10.82,7.36,8.121774122,-0.015174711,48.4,66,67.6,64,37.01273086,0.229341254,46.54,48.26,36.975,25,-30.48359167,-0.345354301,9,85,4.31377,0.479307778,15.54,19.092,38.26,20.99,6.78,4.856,455.594,99.64595733,9.2,516.174,144.5839573,122.8571429,54.86147412,71.62241888,21.87165707,89.05946459,68.43832893,0.050750235,17.75213992,15.97692593,-10.83481187,1.942436002,267,7
14,78,REC,10,10,10,7,7,7,7,1,7,7,7,9,4.8,0,3,1,4.4,82,42,28,-41.05691057,-1.294561934,8.598,8.832,5.938,5.176,-34.32318151,-0.060380609,51.8,66,69.2,60.8,28.21536949,0.146239525,51.14,45.1,31.33333333,0,-75.66880881,-0.761435593,9,83,3.28919,0.365465556,8,9.726,15.22,16.368,3.166,2.586,317.638,63.45496696,8.2,344.024,92.13496696,121.575,107.542707,81.68035376,19.97713339,91.94052545,68.11985691,0.039628795,13.53576132,12.18218519,-10.83481187,1.942436002,267,6
14,156,REC,10,10,10,7,7,5,7,1,5,5,5,7,2.8,2.8,3,5,2.4,83,65,43,-27.76645042,-0.950151057,8.96,8.21,7.32,8.166,-15.35851519,-0.015611329,39,46.2,51,50,28.19755408,0.176705208,51.88,53.92,44.43333333,35.575,-20.3072266,-0.2656591,9,73,5.14962,0.57218,16.24,16.35,5.88,7.166,5.048,4.078,453.784,101.776031,9,480.952,129.370031,100.6773399,121.8707483,80.7844691,22.42829871,94.08676595,78.08555525,0.07054274,21.19185185,19.07266667,-0.013115354,1.446463896,120,5
14,78,REC,9,10,10,7,9,5,7,1,7,5,5,7,3.5,0,3,5,2.8,82,55,36,-33.73614191,-1.097432024,8.59,9.258,8.798,6.372,-6.383674369,-0.031749019,46.8,58.2,59.8,61.2,27.88849429,0.209228811,49.04,49.44,25.56666667,26.26666667,-46.55917916,-0.425571232,10,148,8.21023,0.821023,16.5,15.926,43.14,15.95,7.726,5.678,678.306,141.0788597,16.4,745.672,178.6328597,96.52121212,36.9726472,73.49210458,20.79870437,92.19271396,79.13420915,0.055474527,30.40825926,30.40825926,-10.83481187,1.942436002,267,4
14,140,REC,9,10,10,5,9,7,9,1,5,5,5,5,2.6,0,3,5,2,78,65,42,-26.02564103,-0.852719033,8.762,8.53,8.616,8.888,-0.587285188,0.001978572,45.4,57.6,56.8,56.6,25.36598692,0.154662141,56.12,54.94,46.73333333,34.075,-26.06891322,-0.338655811,9,104,6.09966,0.67774,28.54,22.694,37.98,15.01,10.342,8.51,688.772,139.4960452,13,765.634,185.7100452,79.51646811,39.52080042,82.28582479,20.25286237,89.5079356,73.6647009,0.058650577,25.10148148,22.59133333,0.419021841,3.396962397,104,3
14,264,REC,10,10,10,5,7,7,7,3,9,9,9,9,0,0,1,1,1.8,64,25,17,-46.46875,-1.129909366,8.86,7.986,2.496,4.192,-55.96029145,-0.090814681,28,30.4,28.6,33.2,8.011681301,0.062607404,46.6,41.34,29.56666667,0,-73.10016452,-0.689838407,9,41,3.18358,0.353731111,10.3,11.566,1.42,2.98,1.758,1.218,298.856,70.09653166,4,312.334,85.86053166,112.2912621,209.8591549,69.28327645,23.4549521,94.05196235,78.00400392,0.077648293,13.10115226,11.79103704,0.57999799,1.235503019,228,2
14,78,REC,10,10,10,5,7,5,7,1,5,7,7,9,2.25,0,3,1,1.6,82,48,28,-41.56504065,-1.290030211,8.488,8.622,7.322,6.284,-18.22449369,-0.036088257,40,54.4,49.2,53,29.01570222,0.158374881,46.2,46.02,34.05,0,-59.73337397,-0.682196881,10,65,3.14841,0.314841,23.26,21.294,14.2,14.55,2.124,1.744,335.062,72.33418104,6,374.646,109.922181,91.54772141,102.4647887,82.10922787,21.5882974,87.96880582,63.15689168,0.048437077,11.66077778,11.66077778,-10.83481187,1.942436002,267,1
15,82,REC,9,9,9,5,7,7,7,3,7,9,9,9,3.2,3,3,1,2.8,79,38,18,-52.26515656,-1.459214502,8.064,6.972,1.556666667,3.418,-51.35701698,-0.090284785,32.8,37.8,41.2,44.2,26.6657959,0.173713801,47.26,49.62,9.94,0,-108.3074361,-0.833013684,10,82,3.95918,0.395918,16.1,15.41,7.86,7.908,1.31,1.208,310.816,74.4697564,6.4,336.086,98.9957564,95.71428571,100.610687,92.21374046,23.95943465,92.29441973,74.35257232,0.048282683,14.66362963,14.66362963,-0.339191731,0.655790139,49,1
15,78,REC,9,10,10,7,7,7,7,1,5,7,5,7,5.5,0,3,3,4.2,83,60,32,-37.18875502,-1.211480363,9.65,9.088,6.604,6.084,-35.78125259,-0.06078307,49.2,60.4,62.6,66,28.21704838,0.244425586,51.3,49.4,33,27.5,-42.45763983,-0.403606662,10,120,5.30849,0.530849,20.82,20.076,24.92,22.17,12.764,11.044,582.658,118.336533,11.8,641.162,171.626533,96.42651297,88.964687,86.52460044,20.30977572,90.48742247,67.8799293,0.044237417,19.66107407,19.66107407,-10.83481187,1.942436002,267,2
15,129,REC,9,10,10,7,9,7,7,1,7,9,9,9,5.666666667,4,3,1,1.6,81,33,32,-31.14478114,-1.183534743,8.828,11.848,10.14333333,6.312,7.230887706,-0.04047219,46,55.8,64.4,54,31.33351143,0.156889785,45.64,47.28,14.96666667,0,-98.08460781,-0.774919557,10,91,5.32258,0.532258,22.14,20.894,27.4,18.184,6.19,5.132,477.396,86.93238457,7.8,533.126,131.1423846,94.37217706,66.3649635,82.90791599,18.20970108,87.24397724,63.54886087,0.05848989,19.71325926,19.71325926,0.303874602,2.192824557,93,3
15,188,REC,2,8,8,3,5,3,5,1,3,3,3,5,1.2,0,3,5,1.4,74,66,44,-22.07207207,-0.708459215,9.058,9.022,7.556,10.132,-5.282570017,0.007136947,39.2,76.6,70.8,85.8,94.89850859,0.622679537,53.8,53.7,44.36,31.74,-27.06181499,-0.34382094,9,127,6.36853,0.707614444,115.98,35.696,203.3,28.25,14.986,6.972,825.626,123.9876991,16,1159.892,194.9056991,30.7777203,13.89572061,46.52342186,15.01741698,69.81841988,63.29127236,0.050145906,26.20794239,23.58714815,0.133909171,2.563358788,152,4
15,236,REC,10,10,10,5,5,7,7,1,3,3,5,5,2.2,0,1,5,1.8,84,70,41,-29.04761905,-1.017371601,9.764,9.696,9.934,9.994,1.959513345,0.004241858,32.8,46.4,49.6,48.6,47.68792335,0.237466851,48.76,44.96,38.025,26.3,-33.4964209,-0.339574096,8,105,10.08841,1.26105125,139.48,48.504,154.94,23.59,6.628,5.082,992.982,197.9175973,12,1294.03,275.0935973,34.77487812,15.22524848,76.67471334,19.93163998,78.39468433,75.95574961,0.096080095,46.70560185,37.36448148,0.133476687,6.429448832,200,5
15,114,REC,8,9,9,5,7,5,7,1,3,7,5,7,4.333333333,0.8,1,3,1.2,83,67,34,-34.26541989,-1.159365559,9.796,9.928,9.25,8.196,-9.279879451,-0.024851384,54.8,69.8,72.6,64.4,27.61880215,0.152837594,51.76,49.56,38.475,23.7,-39.4177343,-0.434689191,7,89,5.79361,0.827658571,33.42,28.098,28.54,24.794,4.126,3.686,768.082,160.9047124,11,834.168,217.4827124,84.07540395,86.87456202,89.33591857,20.94889769,91.37444631,73.19162807,0.065096742,30.65402116,21.45781481,0.077252395,1.99916722,79,6
15,238,REC,10,10,10,5,7,7,5,1,7,9,7,9,2.8,1.4,3,3,2,80,36,19,-51.11111111,-1.461480363,8.914,9.048,8.606,6.498,-11.54665039,-0.034666596,50,60.6,66.4,56.8,25.95167999,0.127272727,48.1,44.22,21.56666667,0,-92.62856636,-0.763412185,10,69,7.63646,0.763646,25.02,21.318,14,12.67,4.49,3.85,686.392,150.8685314,7.2,729.902,188.7065314,85.20383693,90.5,85.74610245,21.97993732,93.97050202,79.40725832,0.110673333,28.28318519,28.28318519,0.09447094,3.535160027,202,7
15,96,REC,10,10,10,5,9,7,7,1,3,5,5,7,3,1.4,3,3,1.4,79,67,37,-29.98299641,-0.99244713,10.36,11.784,9.796,9.564,-3.914596775,-0.019728864,43.4,54.4,59.2,57.4,33.15563802,0.21953962,47,48.34,43.7,0,-40.08094555,-0.655461971,8,74,5.57707,0.69713375,38.78,30.316,26.52,20.806,6.102,5.552,449.834,70.11445491,7.2,521.236,126.7884549,78.17431666,78.45399698,90.98656178,15.58673976,87.19949676,57.89989112,0.075365811,25.81976852,20.65581481,0.374372922,2.654972524,61,8
15,261,REC,9,9,9,5,7,5,7,1,3,3,5,5,1.4,1,3,3,1.2,74,60,36,-29.45945946,-0.900302115,8.76,10.106,8.074,9.464,0.997014354,0.000210035,33.2,44.8,46.6,51.8,42.67721561,0.266935398,59.44,58.64,35.4,38,-38.52933485,-0.405214809,8,33,4.27099,0.53387375,48.24,24.138,45.2,6.54,10.582,5.968,495.398,75.66966112,4.4,599.42,112.3156611,50.03731343,14.46902655,56.3976564,15.2745189,81.07162448,69.55942208,0.129423939,19.77310185,15.81848148,0.575029173,2.200896273,225,9
15,131,REC,10,10,10,7,9,7,9,1,3,5,5,7,6.4,4.8,3,3,3.8,80,66,40,-28.4469697,-0.947129909,9.37,9.132,9.213333333,9.396,-0.988502421,0.000604293,43.8,54.6,56,59,29.0073511,0.218627347,55.52,54.72,48.96,36.62,-20.3686541,-0.283846399,9,164,5.49303,0.610336667,82.48,43.926,79.94,23.954,5.112,4.406,375.986,75.85915639,9.8,543.518,148.1451564,53.25654704,29.96497373,86.18935837,20.17605879,69.38468376,52.83701702,0.033494085,22.60506173,20.34455556,-0.249946709,1.348328328,95,10
15,259,REC,10,10,10,7,7,7,7,3,7,9,9,9,2.4,2.4,1,1,3.6,75,35,15,-55.23809524,-1.435045317,7.966,8.16,1.37,4.07,-15.08200342,-0.086215975,31.8,36.6,35.4,37.2,13.51056635,0.069820728,55.86,47,27.13333333,0,-91.46391815,-0.85723065,5,35,2.46658,0.493316,9.84,10.658,6.12,7.148,0.764,0.516,274.536,55.64048039,3.8,291.26,73.96248039,108.3130081,116.7973856,67.53926702,20.26709808,96.01806089,81.75806789,0.070473714,18.27096296,9.135481481,0.512485256,0.650253963,223,11
15,214,REC,9,10,10,5,9,5,7,1,5,7,7,9,2,0,3,1,1.8,82,56,22,-46.21080139,-1.424471299,10.416,11.31,10.918,10.666,4.347618301,0.001982603,57,74,77.8,75.2,33.8457291,0.274954917,52.12,45.42,33.76,0,-71.8597938,-0.764555002,7,66,8.50893,1.215561429,29.16,23.806,23,19.502,3.324,2.784,881.566,165.3960979,7.6,937.05,211.4880979,81.63923182,84.79130435,83.75451264,18.76162396,93.79633985,77.29507243,0.128923182,45.02079365,31.51455556,-0.547379673,2.636786544,178,12
15,78,REC,9,10,10,7,7,5,7,1,3,5,5,5,4.333333333,0,3,5,3,83,70,44,-26.40275387,-0.922960725,9.68,9.484,9.478,9.412,-2.320174314,-0.003765143,55.8,73.6,79.4,76.6,38.60459357,0.320462501,51.24,46.58,32.325,27.6,-44.57011045,-0.392513525,10,158,7.8931,0.78931,83.38,54.332,84.48,37.642,12.4,10.054,554.78,117.0105196,13.8,735.04,219.0385196,65.16190933,44.55729167,81.08064516,21.09133703,75.60266863,52.14471067,0.049956329,29.2337037,29.2337037,-10.83481187,1.942436002,267,13
15,78,REC,10,10,10,7,7,7,7,1,5,7,7,9,3.4,0,3,3,2.8,82,53,21,-47.87160607,-1.450151057,6.716,8.908,8.978,7.132,26.57049504,0.007348467,49,60.8,73,62.8,39.48988788,0.254248435,47.3,43.06,30.86,0,-70.62995175,-0.700746791,8,80,4.39987,0.54998375,37.32,30.088,35.58,29.306,8.042,7.088,559.534,102.8022706,9,640.476,169.2842706,80.62165059,82.36649803,88.13727928,18.37283714,87.28080722,60.61747418,0.054998375,20.36976852,16.29581481,-10.83481187,1.942436002,267,14
15,78,REC,10,10,10,7,9,7,7,1,5,7,5,9,3.25,1.666666667,3,3,2.8,82,56,29,-39.96080139,-1.260574018,8.322,9.738,7.2275,5.79,-15.39507769,-0.045726265,45.6,54.4,59.6,53.6,25.50136445,0.139302005,49.84,46.98,28.65,0,-78.0882989,-0.764649411,10,87,4.09483,0.409483,35.76,29.764,20.44,14.836,6.94,5.164,356.906,71.42522695,9.2,420.046,121.1892269,83.23266219,72.58317025,74.4092219,20.01233573,81.70368978,56.20462419,0.047067011,15.16603704,15.16603704,-10.83481187,1.942436002,267,15
15,250,REC,9,9,10,5,9,5,7,1,5,5,7,7,1.4,0,3,3,1.6,72,47,36,-29.06323877,-0.861782477,10.628,10.568,8.438,8.704,-19.66893002,-0.036577702,29.2,38.6,40.6,40,36.88051713,0.161451151,56.36,50.5,38.55,29.76666667,-41.65556562,-0.421572434,10,43,2.76708,0.276708,28.08,17.218,34.24,8.768,7.714,5.01,309.716,58.55834112,4.6,379.75,89.55434112,61.31766382,25.60747664,64.94684988,18.90710881,81.6953554,66.34939598,0.064350698,10.24844444,10.24844444,0.769909633,1.543795787,214,16
15,258,REC,8,9,9,5,7,5,7,1,5,5,5,7,2,1.2,3,3,2.2,75,49,21,-45.9047619,-1.283987915,11.212,9.618,8.93,8.304,-23.70685756,-0.043621088,38.2,42,43.6,44,14.06297819,0.088532937,58.96,58,45.575,38.73333333,-28.05459804,-0.335050564,9,49,3.82215,0.424683333,40.06,18.9,33.46,7.278,5.124,3.684,428.81,81.43968993,5.8,507.454,111.3016899,47.17923115,21.75134489,71.8969555,18.99202209,85.56738552,71.29379947,0.078003061,15.72901235,14.15611111,0.559578479,1.708227678,222,17
15,32,REC,10,10,10,5,5,7,7,3,9,9,9,9,1.666666667,1.333333333,3,1,3.4,72,25,18,-46.63888889,-1.299848943,8.39,6.398,2.718,3.412,-72.74936486,-0.086678477,29,29.8,31.2,31.4,7.670282481,0.039821788,47,41.26,10.95,0,-119.0070784,-0.787950568,7,37,2.61176,0.373108571,10.08,12.494,2.94,4.88,1.982,1.766,349.312,75.80782005,5.4,364.314,94.94782005,123.9484127,165.9863946,89.10191726,21.70203716,96.04570408,80.07564676,0.070588108,13.81883598,9.673185185,0.393326444,0.598802719,27,18
16,89,REC,8,9,10,5,5,5,7,1,7,9,7,9,1,0,3,1,1.4,70,39,20,-46.5018315,-1.194108761,9.542,8.31,7.052,4.244,-41.32255723,-0.078430466,27.8,37.4,38.8,42,41.0248305,0.204391641,54.74,48.06,21.2,0,-101.4249482,-0.875621088,8,29,3.33975,0.41746875,18.1,18.892,6.96,7.426,1.26,0.996,441.27,89.85160436,4,467.59,117.1656044,104.3756906,106.6954023,79.04761905,20.3620469,94.23024831,76.34366424,0.115163793,15.46180556,12.36944444,0.638286968,1.547494612,54,18
16,54,REC,10,10,10,5,7,7,9,1,5,7,7,9,0,0,1,1,1.4,53,37,15,-44.82406935,-0.901812689,8.28,8.652,6.618,4.402,-30.17774043,-0.062148297,20.2,23.8,26.6,28.8,32.34338029,0.132109897,55.08,49.58,31.92,0,-78.9380103,-0.833582264,7,29,2.82955,0.404221429,9.86,7.314,1.18,1.05,3.584,2.976,482.55,109.1743137,5,497.174,120.5143137,74.17849899,88.98305085,83.03571429,22.62445627,96.83860722,90.28508811,0.09757069,14.97116402,10.47981481,0.510725799,0.852971878,43,17
